swap,ambiguity,policy,f1,precision,recall,occluded_keep,stale_clear_absence,external_stale_absence,clear_missing,survival,deletion_events,stale_duration,cert_precision,cert_recall,id_switches,reappear_error,seed
0.15,high,oracle_visibility,0.9680396976470428,0.9905417523712732,0.9468512229127569,0.8644807748904763,0.06414761718630167,0.0,0.0039373123041654854,1.0,4.555555555555555,11.888888888888888,1.0,1.0,123.22222222222221,0.0,1.0
0.15,high,ttl_short,0.797288551331066,0.9926067110218618,0.6666676273843368,0.1337987831794093,0.03829385009123599,0.0,0.024963147458914703,0.6636267293825512,30.222222222222225,6.5555555555555545,0.8406256227594247,0.99366517233805,212.44444444444446,0.0,1.0
0.15,low,certificate,0.9664282693876108,0.9712927495948711,0.9619337649711514,0.901020041180313,0.22279971442181887,0.0,0.004655196985410934,1.0,4.0,38.0,0.8530538347701925,0.9944722979937928,130.2222222222222,0.0,1.0
0.15,low,long_memory,0.9429068637811664,0.9348413809907986,0.9516393138785184,0.8739656425487802,0.5298957645792003,0.0,0.0054117341505612905,0.9776293770326165,6.0,89.33333333333333,0.8530538347701925,0.9944722979937928,130.2222222222222,0.0,1.0
0.15,low,oracle_visibility,0.9762151808079746,0.9911519391902285,0.9619337649711514,0.901020041180313,0.06969528945004815,0.0,0.004655196985410934,1.0,4.111111111111112,11.444444444444443,1.0,1.0,130.2222222222222,0.0,1.0
0.15,low,ttl_short,0.8190600266104565,0.9927783692303506,0.6974675978590845,0.14827353934449658,0.04541509144240932,0.0,0.00942607295587728,0.8370829285159015,27.666666666666668,6.777777777777778,0.8530538347701925,0.9944722979937928,130.2222222222222,0.0,1.0
0.3,high,certificate,0.9204798466876464,0.966306882225226,0.8800250416471886,0.8028904929882671,0.14204811072192516,0.0,0.08053179802743245,1.0,30.222222222222225,38.77777777777778,0.7941132157267731,0.9944339021855081,413.5555555555555,0.0,1.0
0.3,high,long_memory,0.9156191422130352,0.9090008237321463,0.9230346964644364,0.8221941696708194,0.4531697932152093,0.0,0.02436535999281955,0.9054433221099888,6.888888888888889,117.0,0.7941132157267731,0.9944339021855081,413.5555555555555,0.0,1.0
0.3,high,oracle_visibility,0.9621930854729945,0.9887473477352344,0.9373972029928229,0.8481125098208712,0.050095608793356665,0.0,0.016421830010357234,1.0,9.777777777777777,13.333333333333334,1.0,1.0,237.11111111111111,0.0,1.0
0.3,high,ttl_short,0.769467815620799,0.9919566550206248,0.6288226197341084,0.09417522503358212,0.026187448834313343,0.0,0.09928714485933175,0.4101991088833194,46.22222222222222,6.444444444444444,0.7941132157267731,0.9944339021855081,413.5555555555555,0.0,1.0
0.3,low,certificate,0.9551264599328126,0.9699611274955248,0.941451468643384,0.8655561488537821,0.1285975794136809,0.0,0.01728486236453337,1.0,9.777777777777777,36.666666666666664,0.8241735983014692,0.9944150378388978,243.66666666666666,0.0,1.0
0.3,low,long_memory,0.9221501044828387,0.910723820422325,0.9345884430097259,0.8329410058304242,0.4923575198797306,0.0,0.00969239337805543,0.9674707602339181,6.888888888888888,117.33333333333333,0.8241735983014692,0.9944150378388978,243.66666666666666,0.0,1.0
0.3,low,oracle_visibility,0.9647070070252192,0.9896280830486411,0.9413630043829452,0.8655561488537821,0.04998945845232285,0.0,0.017420529166866837,1.0,9.888888888888888,12.444444444444445,1.0,1.0,243.66666666666666,0.0,1.0
0.3,low,ttl_short,0.8033329560606138,0.9903518055661494,0.6764319284844361,0.11400899177406332,0.03651989043152795,0.0,0.025747867495619314,0.6870819477888621,28.666666666666668,8.444444444444445,0.8241735983014692,0.9944150378388978,243.66666666666666,0.0,1.0
