external_rate,duration,external_labeled,policy,f1,precision,recall,occluded_keep,stale_clear_absence,external_stale_absence,clear_missing,survival,deletion_events,stale_duration,cert_precision,cert_recall,id_switches,reappear_error,seed
0.15,long,False,long_memory,0.7527794137049487,0.9252171777763903,0.6373714432691653,0.539965086791539,0.2939035316442335,0.2916820429438242,0.0047126973919159,0.7302947539789645,14.888888888888888,64.77777777777779,0.8050354178132868,0.9932607353624411,0.0,0.0,1.0
0.15,long,False,ttl_short,0.3140599033776961,0.988041334799724,0.18718683584047965,0.03653451033115164,0.015679068990422235,0.004673888571346971,0.006610821931549875,0.13333333333333333,29.0,2.8888888888888893,0.8050354178132868,0.9932607353624411,0.0,0.0,1.0
0.15,long,True,cert_external_aware,0.35711528430612743,0.9973118279569891,0.21816074069276606,0.07961769831926656,0.004694835680751174,0.0018674136321195146,0.008822984481122233,0.06613756613756613,30.666666666666668,0.6666666666666666,0.6348195941736671,0.20534798940929175,0.0,0.0,1.0
0.15,long,True,certificate,0.44896146340804005,0.997190579935678,0.29099058462465505,0.2625326555540451,0.007892277727114084,0.006224712107065048,0.008822984481122233,1.0,28.666666666666668,1.1111111111111112,0.8670026537408148,0.9962396654194298,0.0,0.0,1.0
0.15,long,True,long_memory,0.7885326497030158,0.9736657792037343,0.6645157192525325,0.5262208867515826,0.1671026665021622,0.17560382231977545,0.004846837243252317,0.6437728937728938,13.666666666666666,24.555555555555554,0.8670026537408148,0.9962396654194298,0.0,0.0,1.0
0.15,long,True,ttl_short,0.3365990026935692,0.997037037037037,0.20301773440389606,0.035264238279750844,0.004694835680751174,0.0018674136321195146,0.008822984481122233,0.05026455026455026,30.88888888888889,0.6666666666666666,0.8670026537408148,0.9962396654194298,0.0,0.0,1.0
0.3,long,False,cert_external_aware,0.3283397676390778,0.9790233927503301,0.1983698469042879,0.19941838544458743,0.020748894208878904,0.021281898410104628,0.01424171531160263,1.0,24.0,5.0,0.8170116486840482,0.9938832722407089,0.0,0.0,1.0
0.3,long,False,certificate,0.3283397676390778,0.9790233927503301,0.1983698469042879,0.19941838544458743,0.020748894208878904,0.021281898410104628,0.01424171531160263,1.0,24.0,5.0,0.8170116486840482,0.9938832722407089,0.0,0.0,1.0
0.3,long,False,long_memory,0.6732123036870076,0.9326443269049078,0.52924344685288,0.44541859492472446,0.22377750355162393,0.22399441878118717,0.015387190683882127,0.58991933991934,14.222222222222221,49.77777777777778,0.8170116486840482,0.9938832722407089,0.0,0.0,1.0
0.3,long,False,ttl_short,0.221438025720177,0.991734090446783,0.12477491173838813,0.0229531938366839,0.009073567900897897,0.009034747963975378,0.015387190683882127,0.0925925925925926,25.666666666666668,1.4444444444444444,0.8170116486840482,0.9938832722407089,0.0,0.0,1.0
0.3,long,True,cert_external_aware,0.22141451322487984,0.9883844378986311,0.12502348381313538,0.038787105033782125,0.014248366013071896,0.005467813016897009,0.011383519608178407,0.018518518518518517,25.777777777777775,1.888888888888889,0.4177370919306403,0.10825298699810143,0.0,0.0,1.0
0.3,long,True,certificate,0.3258849766416993,0.9536932248344844,0.19842187675670572,0.21547941744767862,0.0767962148687677,0.0706053265472127,0.011383519608178407,0.9777777777777777,24.444444444444446,13.666666666666666,0.8301436256802891,0.9968405061277935,0.0,0.0,1.0
0.3,long,True,long_memory,0.6875601952963581,0.9484739473212032,0.5432830584520724,0.4749571402364921,0.1856254757633725,0.18024073578706643,0.008799206389416293,0.5924029271855359,15.555555555555557,38.55555555555555,0.8301436256802891,0.9968405061277935,0.0,0.0,1.0
0.3,long,True,ttl_short,0.21348541958237346,0.9948714914097482,0.11987386559644152,0.024662916843542337,0.0022657952069716773,0.001921713726116868,0.011383519608178407,0.018518518518518517,25.88888888888889,0.6666666666666666,0.8301436256802891,0.9968405061277935,0.0,0.0,1.0
