episode,policy,ttl,width_deg,speed,detection_prob,certificate_noise,tp,fp,fn,tn,precision,recall,f1,occluded_keep_rate,stale_clear_absence_rate,clear_exists_missing_rate,occlusion_survival_rate,deletion_events
143,long_memory,3,18.0,1.0,0.96,1.25,1920,111,43,166,0.9453471196454948,0.97809475292919,0.9614421632448672,0.8808139534883721,0.4007220216606498,0.0012353304508956147,1.0,4
144,long_memory,3,18.0,1.0,0.96,1.25,1821,210,5,204,0.896602658788774,0.9972617743702081,0.9442571947109152,0.9861111111111112,0.5072463768115942,0.0006501950585175553,1.0,7
145,long_memory,3,18.0,1.0,0.96,1.25,1967,128,21,124,0.9389021479713604,0.9894366197183099,0.9635072250795984,0.9436619718309859,0.5079365079365079,0.000612369871402327,1.0,3
146,long_memory,3,18.0,1.0,0.96,1.25,1730,197,70,243,0.8977685521536066,0.9611111111111111,0.9283606117520795,0.7922848664688428,0.44772727272727275,0.0,1.0,7
147,long_memory,3,18.0,1.0,0.96,1.25,2099,82,1,58,0.9624025676295277,0.9995238095238095,0.9806120065405279,1.0,0.5857142857142857,0.0005701254275940707,1.0,2
148,long_memory,3,18.0,1.0,0.96,1.25,2081,54,6,99,0.9747072599531615,0.9971250598945856,0.9857887257224064,0.9874371859296482,0.35294117647058826,0.0005920663114268798,1.0,2
149,long_memory,3,18.0,1.0,0.96,1.25,1866,110,12,252,0.944331983805668,0.9936102236421726,0.9683445770627919,0.9594594594594594,0.30386740331491713,0.0,1.0,4
150,long_memory,3,18.0,1.0,0.96,1.25,1943,120,15,162,0.941832283082889,0.9923391215526047,0.9664262621238499,0.9546827794561934,0.425531914893617,0.0,1.0,4
151,long_memory,3,18.0,1.0,0.96,1.25,1860,185,0,195,0.9095354523227384,1.0,0.9526248399487836,1.0,0.4868421052631579,0.0,1.0,4
152,long_memory,3,18.0,1.0,0.96,1.25,1669,230,17,324,0.8788836229594523,0.9899169632265717,0.9311018131101814,0.9420289855072463,0.4151624548736462,0.0007092198581560284,1.0,8
153,long_memory,3,18.0,1.0,0.96,1.25,2028,74,2,136,0.9647954329210275,0.9990147783251232,0.9816069699903194,0.99375,0.3523809523809524,0.0,1.0,3
154,long_memory,3,18.0,1.0,0.96,1.25,2072,60,26,82,0.9718574108818011,0.9876072449952336,0.9796690307328606,0.9266862170087976,0.4225352112676056,0.0005691519635742744,1.0,2
155,long_memory,3,18.0,1.0,0.96,1.25,1875,143,6,216,0.9291377601585729,0.9968102073365231,0.9617850730956656,0.9831932773109243,0.3983286908077994,0.0,1.0,5
156,long_memory,3,18.0,1.0,0.96,1.25,1889,150,3,198,0.9264345267287887,0.9984143763213531,0.9610786059526839,0.9883268482490273,0.43103448275862066,0.0,1.0,5
157,long_memory,3,18.0,1.0,0.96,1.25,1889,173,4,174,0.9161008729388943,0.9978869519281564,0.9552465233881162,0.9907120743034056,0.49855907780979825,0.0006369426751592356,1.0,5
158,long_memory,3,18.0,1.0,0.96,1.25,2056,89,10,85,0.9585081585081585,0.995159728944821,0.9764901448587034,0.9747899159663865,0.5114942528735632,0.0005851375073142189,1.0,3
159,long_memory,3,18.0,1.0,0.96,1.25,1719,202,28,291,0.8948464341488808,0.9839725243274184,0.9372955288985824,0.9090909090909091,0.40973630831643004,0.0,1.0,6
160,long_memory,3,18.0,1.0,0.96,1.25,2116,60,33,31,0.9724264705882353,0.9846440204746394,0.9784971098265897,0.9003021148036254,0.6593406593406593,0.0,1.0,2
161,long_memory,3,18.0,1.0,0.96,1.25,1965,179,9,87,0.9165111940298507,0.9954407294832827,0.9543467702768333,0.9776357827476039,0.6729323308270677,0.0012040939193257074,1.0,6
162,long_memory,3,18.0,1.0,0.96,1.25,2002,119,20,99,0.9438943894389439,0.990108803165183,0.9664494327781801,0.9380804953560371,0.5458715596330275,0.0,1.0,3
163,long_memory,3,18.0,1.0,0.96,1.25,1942,110,13,175,0.9463937621832359,0.9933503836317136,0.9693037184926379,0.9563758389261745,0.38596491228070173,0.0,1.0,4
164,long_memory,3,18.0,1.0,0.96,1.25,2065,59,37,79,0.9722222222222222,0.9823977164605138,0.9772834831992426,0.8974358974358975,0.427536231884058,0.0005711022272986865,1.0,2
165,long_memory,3,18.0,1.0,0.96,1.25,1814,193,31,202,0.9038365719980069,0.9831978319783198,0.9418483904465214,0.8980263157894737,0.48860759493670886,0.0,1.0,6
166,long_memory,3,18.0,1.0,0.96,1.25,1906,120,11,203,0.9407699901283317,0.9942618675013041,0.9667765660664469,0.9671641791044776,0.3715170278637771,0.0,1.0,4
167,long_memory,3,18.0,1.0,0.96,1.25,1889,145,6,200,0.9287118977384464,0.9968337730870712,0.961567828964113,0.9819494584837545,0.42028985507246375,0.0006180469715698393,1.0,4
168,long_memory,3,18.0,1.0,0.96,1.25,1859,145,1,235,0.9276447105788423,0.9994623655913979,0.9622153209109732,1.0,0.3815789473684211,0.000655307994757536,1.0,5
169,long_memory,3,18.0,1.0,0.96,1.25,2065,79,37,59,0.9631529850746269,0.9823977164605138,0.9726801695713613,0.886435331230284,0.572463768115942,0.0005602240896358543,1.0,2
170,long_memory,3,18.0,1.0,0.96,1.25,1973,120,4,143,0.9426660296225514,0.9979767324228629,0.9695331695331696,0.9887005649717514,0.45627376425855515,0.0,1.0,4
171,long_memory,3,18.0,1.0,0.96,1.25,2208,25,7,0,0.9888042991491267,0.9968397291196388,0.9928057553956834,0.9811320754716981,1.0,0.0,1.0,0
172,long_memory,3,18.0,1.0,0.96,1.25,2052,89,29,70,0.9584306398879029,0.9860643921191735,0.9720511605873994,0.9211956521739131,0.559748427672956,0.0,1.0,3
173,long_memory,3,18.0,1.0,0.96,1.25,2019,84,34,103,0.9600570613409415,0.9834388699464198,0.9716073147256977,0.9020771513353115,0.44919786096256686,0.0005827505827505828,1.0,2
174,long_memory,3,18.0,1.0,0.96,1.25,1780,237,1,222,0.8824987605354487,0.9994385176866929,0.9373354397051081,1.0,0.5163398692810458,0.0006802721088435374,1.0,7
175,long_memory,3,18.0,1.0,0.96,1.25,1961,111,19,149,0.9464285714285714,0.9904040404040404,0.9679170779861797,0.9508196721311475,0.4269230769230769,0.0006195786864931846,1.0,3
176,long_memory,3,18.0,1.0,0.96,1.25,1977,149,6,108,0.9299153339604892,0.9969742813918305,0.9622779265027988,0.9830985915492958,0.5797665369649806,0.0,1.0,4
177,long_memory,3,18.0,1.0,0.96,1.25,2018,90,2,130,0.9573055028462998,0.999009900990099,0.9777131782945736,0.9941520467836257,0.4090909090909091,0.0,1.0,3
178,long_memory,3,18.0,1.0,0.96,1.25,1769,175,18,278,0.9099794238683128,0.9899272523782876,0.9482712409541677,0.9446254071661238,0.38631346578366443,0.0006756756756756757,1.0,5
179,long_memory,3,18.0,1.0,0.96,1.25,1681,253,3,303,0.8691830403309204,0.9982185273159145,0.9292426755113323,0.9908536585365854,0.4550359712230216,0.0,1.0,9
180,long_memory,3,18.0,1.0,0.96,1.25,1980,139,9,112,0.9344030202925908,0.995475113122172,0.9639727361246349,0.9748603351955307,0.5537848605577689,0.0,1.0,5
181,long_memory,3,18.0,1.0,0.96,1.25,1858,136,16,230,0.9317953861584755,0.991462113127001,0.9607032057911066,0.9554317548746518,0.37158469945355194,0.0,1.0,4
182,long_memory,3,18.0,1.0,0.96,1.25,2001,109,12,118,0.9483412322274881,0.9940387481371088,0.9706524375454766,0.9667673716012085,0.4801762114537445,0.0005945303210463733,1.0,3
183,long_memory,3,18.0,1.0,0.96,1.25,1978,90,11,161,0.9564796905222437,0.9944695827048768,0.9751047572097609,0.9665653495440729,0.35856573705179284,0.0,1.0,3
184,long_memory,3,18.0,1.0,0.96,1.25,2048,58,1,133,0.9724596391263058,0.9995119570522206,0.9858002406738869,0.9970238095238095,0.3036649214659686,0.0,1.0,2
185,long_memory,3,18.0,1.0,0.96,1.25,1953,135,28,124,0.9353448275862069,0.9858657243816255,0.9599410174490047,0.918918918918919,0.5212355212355212,0.0006067961165048543,1.0,3
186,long_memory,3,18.0,1.0,0.96,1.25,1689,210,12,329,0.8894154818325435,0.9929453262786596,0.9383333333333334,0.9621993127147767,0.38961038961038963,0.0007092198581560284,1.0,7
187,long_memory,3,18.0,1.0,0.96,1.25,2027,135,7,71,0.9375578168362627,0.9965585054080629,0.9661582459485224,0.9781931464174455,0.6553398058252428,0.0,1.0,2
188,long_memory,3,18.0,1.0,0.96,1.25,1928,120,4,188,0.94140625,0.9979296066252588,0.9688442211055276,0.991044776119403,0.38961038961038963,0.0006261740763932373,1.0,4
189,long_memory,3,18.0,1.0,0.96,1.25,1903,120,12,205,0.9406821552150272,0.993733681462141,0.9664804469273743,0.9690140845070423,0.36923076923076925,0.000641025641025641,1.0,4
190,long_memory,3,18.0,1.0,0.96,1.25,1805,233,12,190,0.8856722276741904,0.9933957072096863,0.9364461738002595,0.9666666666666667,0.5508274231678487,0.0013183915622940012,1.0,7
191,long_memory,3,18.0,1.0,0.96,1.25,1995,106,6,133,0.9495478343645883,0.9970014992503748,0.9726962457337883,0.9849397590361446,0.4435146443514644,0.0005991611743559018,1.0,3
192,long_memory,3,18.0,1.0,0.96,1.25,1853,150,13,224,0.9251123315027459,0.9930332261521972,0.957870250710778,0.9650793650793651,0.40106951871657753,0.0012894906511927789,1.0,5
193,long_memory,3,18.0,1.0,0.96,1.25,1794,174,14,258,0.9115853658536586,0.9922566371681416,0.9502118644067796,0.9556313993174061,0.4027777777777778,0.0006600660066006601,1.0,6
194,long_memory,3,18.0,1.0,0.96,1.25,1813,145,0,282,0.9259448416751788,1.0,0.9615486608326704,1.0,0.3395784543325527,0.0,1.0,5
195,long_memory,3,18.0,1.0,0.96,1.25,2115,53,21,51,0.9755535055350554,0.9901685393258427,0.9828066914498141,0.9398280802292264,0.5096153846153846,0.0,1.0,1
196,long_memory,3,18.0,1.0,0.96,1.25,1802,150,35,253,0.923155737704918,0.9809471965160588,0.9511744523621007,0.8852459016393442,0.37220843672456577,0.0,1.0,5
197,long_memory,3,18.0,1.0,0.96,1.25,1804,208,10,218,0.8966202783300199,0.9944873208379272,0.9430214323052797,0.9712460063897763,0.48826291079812206,0.0006662225183211193,1.0,6
198,long_memory,3,18.0,1.0,0.96,1.25,2004,145,6,85,0.9325267566309912,0.9970149253731343,0.9636931954796826,0.9821428571428571,0.6304347826086957,0.0,1.0,5
199,long_memory,3,18.0,1.0,0.96,1.25,1970,117,37,116,0.9439386679444178,0.9815645241654211,0.9623839765510503,0.8942857142857142,0.5021459227467812,0.0,1.0,3
200,long_memory,3,18.0,1.0,0.96,1.25,2066,85,28,61,0.9604834960483496,0.9866284622731614,0.9733804475853945,0.9221902017291066,0.5821917808219178,0.0005724098454493417,1.0,3
201,long_memory,3,18.0,1.0,0.96,1.25,1974,142,5,119,0.9328922495274102,0.9974734714502274,0.9641025641025641,0.9845201238390093,0.5440613026819924,0.0,1.0,4
202,long_memory,3,18.0,1.0,0.96,1.25,1790,200,80,170,0.8994974874371859,0.9572192513368984,0.9274611398963731,0.8145539906103286,0.5405405405405406,0.0006925207756232687,1.0,6
203,long_memory,3,18.0,1.0,0.96,1.25,1794,152,11,283,0.9218910585817061,0.9939058171745152,0.9565449213543056,0.9648562300319489,0.34942528735632183,0.0,1.0,5
204,long_memory,3,18.0,1.0,0.96,1.25,1856,198,15,171,0.9036027263875365,0.9919828968466061,0.9457324840764331,0.9575070821529745,0.5365853658536586,0.0,1.0,5
205,long_memory,3,18.0,1.0,0.96,1.25,1875,161,15,189,0.9209233791748527,0.9920634920634921,0.9551706571574121,0.954954954954955,0.46,0.0,1.0,6
206,long_memory,3,18.0,1.0,0.96,1.25,2044,90,18,88,0.9578256794751641,0.991270611057226,0.9742612011439467,0.9527777777777777,0.5056179775280899,0.0005875440658049354,1.0,3
207,long_memory,3,18.0,1.0,0.96,1.25,1822,170,7,241,0.9146586345381527,0.996172772006561,0.9536770478932217,0.9808917197452229,0.41362530413625304,0.0006600660066006601,1.0,5
208,long_memory,3,18.0,1.0,0.96,1.25,2232,0,8,0,1.0,0.9964285714285714,0.998211091234347,0.9794871794871794,0.0,0.0,1.0,0
209,long_memory,3,18.0,1.0,0.96,1.25,1837,150,12,241,0.9245093105183694,0.9935100054083288,0.9577685088633993,0.9655172413793104,0.3836317135549872,0.0,1.0,5
210,long_memory,3,18.0,1.0,0.96,1.25,1950,137,4,149,0.934355534259703,0.9979529170931423,0.9651076466221232,0.9871382636655949,0.479020979020979,0.0,1.0,4
211,long_memory,3,18.0,1.0,0.96,1.25,1988,89,10,153,0.9571497351949928,0.994994994994995,0.9757055214723928,0.9698795180722891,0.3677685950413223,0.0,1.0,3
212,long_memory,3,18.0,1.0,0.96,1.25,1970,173,15,82,0.919272048530098,0.9924433249370277,0.9544573643410853,0.9567901234567902,0.6784313725490196,0.0006020469596628537,1.0,5
213,long_memory,3,18.0,1.0,0.96,1.25,1747,200,32,261,0.8972778633795583,0.9820123664980326,0.9377348362855609,0.8918918918918919,0.43383947939262474,0.0,1.0,6
214,long_memory,3,18.0,1.0,0.96,1.25,1980,119,14,127,0.9433063363506432,0.9929789368104313,0.967505497190325,0.9543973941368078,0.483739837398374,0.0,1.0,4
215,long_memory,3,18.0,1.0,0.96,1.25,1940,138,14,148,0.933589990375361,0.9928352098259979,0.9623015873015873,0.9587301587301588,0.4825174825174825,0.0006101281269066504,1.0,2
216,long_memory,3,18.0,1.0,0.96,1.25,1807,198,5,230,0.9012468827930175,0.9972406181015453,0.946816871888918,0.985207100591716,0.46261682242990654,0.0,1.0,5
217,long_memory,3,18.0,1.0,0.96,1.25,2035,90,7,108,0.9576470588235294,0.9965719882468168,0.9767218622510199,0.9791044776119403,0.45454545454545453,0.0,1.0,3
218,long_memory,3,18.0,1.0,0.96,1.25,1974,139,13,114,0.9342167534311405,0.9934574735782586,0.9629268292682925,0.9651162790697675,0.549407114624506,0.0006086427267194157,1.0,4
219,long_memory,3,18.0,1.0,0.96,1.25,1879,145,13,203,0.9283596837944664,0.9931289640591966,0.9596527068437181,0.9618768328445748,0.4166666666666667,0.0,1.0,5
220,long_memory,3,18.0,1.0,0.96,1.25,1893,150,14,183,0.9265785609397944,0.9926586261143157,0.9584810126582278,0.948905109489051,0.45045045045045046,0.0,1.0,5
221,long_memory,3,18.0,1.0,0.96,1.25,2061,90,43,46,0.9581589958158996,0.9795627376425855,0.9687426556991774,0.8923076923076924,0.6617647058823529,0.0005834305717619603,1.0,3
222,long_memory,3,18.0,1.0,0.96,1.25,1786,173,9,272,0.9116896375701888,0.9949860724233983,0.9515183803942461,0.9752066115702479,0.3887640449438202,0.0,1.0,6
223,long_memory,3,18.0,1.0,0.96,1.25,1943,90,10,197,0.955730447614363,0.9948796722990272,0.9749121926743604,0.9679715302491103,0.313588850174216,0.0005980861244019139,1.0,3
224,long_memory,3,18.0,1.0,0.96,1.25,2084,85,9,62,0.9608114338404795,0.9956999522216914,0.9779446269357109,0.9788359788359788,0.5782312925170068,0.0005830903790087463,1.0,2
225,long_memory,3,18.0,1.0,0.96,1.25,1964,120,4,152,0.9424184261036468,0.9979674796747967,0.9693978282329714,0.987012987012987,0.4411764705882353,0.0,1.0,4
226,long_memory,3,18.0,1.0,0.96,1.25,1860,149,2,229,0.9258337481333997,0.9989258861439313,0.9609919917334022,0.9932203389830508,0.3941798941798942,0.0,1.0,5
227,long_memory,3,18.0,1.0,0.96,1.25,1823,176,18,223,0.9119559779889945,0.9902227050516024,0.9494791666666667,0.9388489208633094,0.44110275689223055,0.0006397952655150352,1.0,6
228,long_memory,3,18.0,1.0,0.96,1.25,1912,182,3,143,0.9130850047755492,0.9984334203655353,0.9538538288850088,0.9889705882352942,0.56,0.0,1.0,6
229,long_memory,3,18.0,1.0,0.96,1.25,2016,90,43,91,0.9572649572649573,0.9791160757649344,0.9680672268907564,0.8930348258706468,0.4972375690607735,0.0,1.0,3
230,long_memory,3,18.0,1.0,0.96,1.25,2012,90,7,131,0.9571836346336822,0.9965329370975731,0.9764620237806358,0.9774193548387097,0.4072398190045249,0.0,1.0,3
231,long_memory,3,18.0,1.0,0.96,1.25,1887,127,0,226,0.9369414101290964,1.0,0.9674442450653679,1.0,0.3597733711048159,0.0,1.0,4
232,long_memory,3,18.0,1.0,0.96,1.25,1974,90,7,169,0.9563953488372093,0.9964664310954063,0.9760197775030902,0.9808743169398907,0.3474903474903475,0.0,1.0,3
233,long_memory,3,18.0,1.0,0.96,1.25,1967,120,5,148,0.9425011978917106,0.9974645030425964,0.9692042374969205,0.9875776397515528,0.44776119402985076,0.0006060606060606061,1.0,4
234,long_memory,3,18.0,1.0,0.96,1.25,1924,164,6,146,0.921455938697318,0.9968911917098445,0.9576903932304628,0.9841269841269841,0.5290322580645161,0.0006191950464396285,1.0,4
235,long_memory,3,18.0,1.0,0.96,1.25,2115,82,10,33,0.9626763768775604,0.9952941176470588,0.978713558537714,0.9737609329446064,0.7130434782608696,0.0005611672278338945,1.0,1
236,long_memory,3,18.0,1.0,0.96,1.25,1872,149,0,219,0.9262741217219198,1.0,0.9617261751862316,1.0,0.4048913043478261,0.0,1.0,4
237,long_memory,3,18.0,1.0,0.96,1.25,1744,180,13,303,0.9064449064449065,0.9926010244735345,0.9475685954903558,0.9629629629629629,0.37267080745341613,0.0,1.0,6
238,long_memory,3,18.0,1.0,0.96,1.25,1961,141,0,138,0.9329210275927687,1.0,0.965296578882599,1.0,0.5053763440860215,0.0,1.0,5
239,long_memory,3,18.0,1.0,0.96,1.25,2020,112,2,106,0.9474671669793621,0.9990108803165183,0.9725565719788155,1.0,0.5137614678899083,0.0011668611435239206,1.0,4
240,long_memory,3,18.0,1.0,0.96,1.25,1862,200,5,173,0.9030067895247332,0.9973219068023568,0.9478238737592263,0.9829931972789115,0.5361930294906166,0.0,1.0,6
241,certificate,3,18.0,1.0,0.96,1.25,2163,11,31,35,0.9949402023919043,0.9858705560619873,0.9903846153846153,0.9187675070028011,0.2391304347826087,0.0010887316276537834,1.0,2
242,certificate,3,18.0,1.0,0.96,1.25,1973,32,1,234,0.9840399002493766,0.9994934143870314,0.9917064589092737,1.0,0.12030075187969924,0.0005955926146515784,1.0,6
243,certificate,3,18.0,1.0,0.96,1.25,1841,38,0,361,0.979776476849388,1.0,0.9897849462365591,1.0,0.09523809523809523,0.0,1.0,6
244,certificate,3,18.0,1.0,0.96,1.25,1995,9,13,223,0.9955089820359282,0.9935258964143426,0.9945164506480558,0.9604863221884499,0.03879310344827586,0.0,1.0,3
245,certificate,3,18.0,1.0,0.96,1.25,1892,24,11,313,0.9874739039665971,0.9942196531791907,0.9908352971982194,0.9704142011834319,0.0712166172106825,0.0006389776357827476,1.0,5
246,certificate,3,18.0,1.0,0.96,1.25,1793,26,9,412,0.9857064321055525,0.9950055493895672,0.9903341618337476,0.9726443768996961,0.0593607305936073,0.0,1.0,6
247,certificate,3,18.0,1.0,0.96,1.25,1785,17,14,424,0.9905660377358491,0.9922178988326849,0.9913912801999445,0.9517241379310345,0.03854875283446712,0.0,1.0,5
248,certificate,3,18.0,1.0,0.96,1.25,1945,35,16,244,0.9823232323232324,0.9918408975012749,0.9870591220502412,0.9580838323353293,0.12544802867383512,0.001229256299938537,1.0,5
249,certificate,3,18.0,1.0,0.96,1.25,2017,6,10,207,0.9970341077607514,0.9950666008880118,0.9960493827160494,0.9742120343839542,0.028169014084507043,0.0005959475566150178,1.0,2
250,certificate,3,18.0,1.0,0.96,1.25,1908,41,27,264,0.9789635710620831,0.986046511627907,0.9824922760041195,0.923728813559322,0.13442622950819672,0.0,1.0,5
251,certificate,3,18.0,1.0,0.96,1.25,2147,6,15,72,0.9972131908964236,0.9930619796484736,0.9951332560834298,0.9652173913043478,0.07692307692307693,0.001651073197578426,1.0,2
252,certificate,3,18.0,1.0,0.96,1.25,1874,46,17,303,0.9760416666666667,0.9910100475938657,0.9834689057990029,0.9442622950819672,0.1318051575931232,0.0,1.0,7
253,certificate,3,18.0,1.0,0.96,1.25,1795,32,13,400,0.9824849480021893,0.9928097345132744,0.9876203576341128,0.9587301587301588,0.07407407407407407,0.0,1.0,7
254,certificate,3,18.0,1.0,0.96,1.25,1971,39,12,218,0.9805970149253731,0.9939485627836612,0.9872276483846731,0.9616613418530351,0.1517509727626459,0.0,1.0,5
255,certificate,3,18.0,1.0,0.96,1.25,2011,29,22,178,0.9857843137254902,0.9891785538612887,0.9874785170635896,0.9376770538243626,0.14009661835748793,0.0,1.0,3
256,certificate,3,18.0,1.0,0.96,1.25,1903,24,2,311,0.9875454073689673,0.9989501312335958,0.9932150313152401,0.9937106918238994,0.07164179104477612,0.0,1.0,4
257,certificate,3,18.0,1.0,0.96,1.25,2007,13,4,216,0.9935643564356436,0.9980109398309299,0.9957826841974695,0.9915730337078652,0.056768558951965066,0.0006042296072507553,1.0,4
258,certificate,3,18.0,1.0,0.96,1.25,2024,9,49,158,0.9955730447614363,0.9763627592860589,0.985874330248417,0.8801020408163265,0.05389221556886228,0.001189767995240928,1.0,3
259,certificate,3,18.0,1.0,0.96,1.25,1867,39,22,312,0.9795383001049318,0.988353626257279,0.9839262187088273,0.9349112426035503,0.1111111111111111,0.0,1.0,5
260,certificate,3,18.0,1.0,0.96,1.25,2029,16,6,189,0.9921760391198045,0.9970515970515971,0.994607843137255,0.9833333333333333,0.07804878048780488,0.0005763688760806917,1.0,3
261,certificate,3,18.0,1.0,0.96,1.25,1937,14,35,254,0.9928241927216812,0.9822515212981744,0.9875095590109609,0.9044943820224719,0.05223880597014925,0.0006188118811881188,1.0,4
262,certificate,3,18.0,1.0,0.96,1.25,2041,11,1,187,0.9946393762183235,0.9995102840352595,0.9970688812896922,1.0,0.05555555555555555,0.0005868544600938967,1.0,3
263,certificate,3,18.0,1.0,0.96,1.25,1822,23,5,390,0.9875338753387534,0.9972632731253421,0.9923747276688453,0.9859550561797753,0.05569007263922518,0.0,1.0,6
